id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,first_name,second_name,web_name
14,90,0,0,1,0,0,0,0,0,0,2,1,27,18.0,0.0,0.0,1.8,7,FALSE,Bernd,Leno,Leno
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ørjan,Nyland,Nyland
47,90,0,0,1,0,0,0,0,0,0,3,2,29,25.4,0.0,0.0,2.5,9,FALSE,Mathew,Ryan,Ryan
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,David,Button,Button
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Asmir,Begovic,Begovic
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Artur,Boruc,Boruc
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Mark,Travers,Travers
93,90,0,0,1,0,0,0,0,0,0,3,1,28,25.6,10.0,0.0,3.6,8,FALSE,Nick,Pope,Pope
94,90,0,0,0,3,0,0,0,0,0,3,0,15,24.2,0.0,0.0,2.4,2,FALSE,Tom,Heaton,Heaton
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Joe,Hart,Hart
111,90,0,0,0,4,0,0,0,0,0,1,0,9,7.0,0.0,0.0,0.7,0,FALSE,Kepa,Arrizabalaga,Kepa
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Willy,Caballero,Caballero
131,90,0,0,1,0,0,0,0,0,0,2,0,24,14.0,0.0,0.0,1.4,6,FALSE,Vicente,Guaita,Guaita
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Wayne,Hennessey,Hennessey
148,90,0,0,1,0,0,0,0,0,0,2,1,25,20.8,0.0,0.0,2.1,7,FALSE,Jordan,Pickford,Pickford
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Maarten,Stekelenburg,Stekelenburg
168,90,0,0,1,0,0,0,0,0,0,2,0,23,15.8,0.0,0.0,1.6,6,FALSE,Kasper,Schmeichel,Schmeichel
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Eldin,Jakupovic,Jakupovic
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Danny,Ward,Ward
189,38,0,0,0,0,0,0,0,0,0,2,0,7,5.6,0.0,0.0,0.6,1,FALSE,Alisson,Ramses Becker,Alisson
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Simon,Mignolet,Mignolet
212,90,0,0,1,0,0,0,0,0,0,3,0,26,28.8,0.0,0.0,2.9,7,FALSE,Ederson,Santana de Moraes,Ederson
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Claudio,Bravo,Bravo
235,90,0,0,1,0,0,0,0,0,0,7,2,34,43.2,0.0,0.0,4.3,10,TRUE,David,de Gea,de Gea
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Sergio,Romero,Romero
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Lee,Grant,Grant
262,90,0,0,0,1,0,0,0,0,0,1,0,9,11.0,0.0,0.0,1.1,2,FALSE,Martin,Dubravka,Dubravka
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Karl,Darlow,Darlow
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Frederick,Woodman,Woodman
280,90,0,0,0,4,0,0,0,0,0,4,0,19,30.4,0.0,0.0,3.0,1,FALSE,Tim,Krul,Krul
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Michael,McGovern,McGovern
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jake,Eastwood,Eastwood
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Fraser,Forster,Forster
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Alex,McCarthy,McCarthy
319,90,0,0,0,3,0,0,0,0,0,1,0,10,9.8,0.0,0.0,1.0,1,FALSE,Angus,Gunn,Gunn
340,90,0,0,0,1,0,0,0,0,0,3,0,13,21.4,0.0,0.0,2.1,3,FALSE,Hugo,Lloris,Lloris
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Paulo,Gazzaniga,Gazzaniga
366,90,0,0,0,3,0,0,0,0,0,1,0,9,10.0,0.0,0.0,1.0,1,FALSE,Ben,Foster,Foster
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Pontus,Dahlberg,Dahlberg
388,90,0,0,0,5,0,0,0,0,0,4,0,18,28.4,0.0,0.0,2.8,1,FALSE,Lukasz,Fabianski,Fabianski
411,90,0,0,1,0,0,0,0,0,0,1,0,23,7.8,0.0,0.0,0.8,6,FALSE,Rui Pedro,dos Santos Patrício,Patrício
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,John,Ruddy,Ruddy
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Will,Norris,Norris
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Emiliano,Martínez,Martínez
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jed,Steer,Steer
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Simon,Moore,Moore
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ralf,Fahrmann,Fahrmann
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Roberto,Jimenez Gago,Roberto
471,90,0,0,0,1,0,0,0,0,0,2,0,12,13.6,0.0,0.0,1.4,2,FALSE,Dean,Henderson,Henderson
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Lovre,Kalinic,Kalinic
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jonas,Lössl,Lössl
494,90,0,0,0,1,0,0,0,0,0,2,0,11,9.8,0.0,0.0,1.0,2,FALSE,Aaron,Ramsdale,Ramsdale
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Bailey,Peacock-Farrell,Peacock-Farrell
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Heurelho da Silva,Gomes,Gomes
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Michael,Verrips,Verrips
526,51,0,0,0,1,0,0,0,0,0,2,0,7,10.6,0.0,0.0,1.1,1,FALSE,Adrián,San Miguel del Castillo,Adrián
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Shkodran,Mustafi,Mustafi
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Héctor,Bellerín,Bellerín
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Sead,Kolasinac,Kolasinac
4,90,0,1,1,0,0,0,0,0,0,0,3,38,38.4,12.3,0.0,5.1,12,TRUE,Ainsley,Maitland-Niles,Maitland-Niles
5,90,0,0,1,0,0,0,0,0,0,0,2,28,20.2,0.4,0.0,2.1,8,FALSE,Sokratis,Papastathopoulos,Sokratis
6,90,0,0,1,0,0,0,0,0,0,0,1,27,14.2,15.6,4.0,3.4,7,FALSE,Nacho,Monreal,Monreal
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Laurent,Koscielny,Koscielny
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Konstantinos,Mavropanos,Mavropanos
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Carl,Jenkinson,Jenkinson
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Rob,Holding,Holding
22,90,0,0,0,3,0,0,0,0,0,0,0,10,13.4,1.0,0.0,1.4,1,FALSE,Ahmed,El Mohamady,El Mohamady
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,James,Chester,Chester
24,90,0,0,0,3,0,0,0,0,0,0,0,13,24.2,1.0,0.0,2.5,1,FALSE,Neil,Taylor,Taylor
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kortney,Hause,Hause
37,90,0,0,1,0,0,0,0,0,0,0,0,26,22.6,0.2,2.0,2.5,6,FALSE,Shane,Duffy,Duffy
38,90,0,0,1,0,0,0,0,0,0,0,0,21,13.0,12.6,2.0,2.8,6,FALSE,Martín,Montoya,Montoya
39,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.4,0.0,0.0,1,FALSE,Bernardo,Fernandes da Silva Junior,Bernardo
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Leon,Balogun,Balogun
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Gaëtan,Bong,Bong
42,90,0,1,1,0,0,0,0,1,0,0,3,41,35.8,13.3,2.0,5.1,11,TRUE,Lewis,Dunk,Dunk
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Matthew,Clarke,Clarke
58,90,0,0,0,1,0,0,0,0,0,0,0,12,14.2,0.1,4.0,1.8,2,FALSE,Steve,Cook,Steve Cook
59,90,0,0,0,1,0,0,0,0,0,0,0,19,16.4,21.7,22.0,6.0,2,FALSE,Nathan,Aké,Aké
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Charlie,Daniels,Daniels
61,90,1,0,0,1,0,0,0,0,0,0,2,24,47.4,1.2,68.0,11.7,10,TRUE,Chris,Mepham,Mepham
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Simon,Francis,Francis
63,90,0,0,0,1,0,0,0,1,0,0,0,10,3.4,7.0,4.0,1.4,1,FALSE,Adam,Smith,Adam Smith
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Lloyd,Kelly,Kelly
65,90,0,0,0,1,0,0,0,0,0,0,0,13,21.0,16.6,3.0,4.1,2,FALSE,Diego,Rico,Rico
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jack,Simpson,Simpson
83,90,0,0,1,0,0,0,0,0,0,0,0,27,21.2,0.1,2.0,2.3,6,FALSE,Ben,Mee,Mee
84,90,0,0,1,0,0,0,0,0,0,0,0,23,18.0,0.2,36.0,5.4,6,FALSE,James,Tarkowski,Tarkowski
85,90,0,0,1,0,0,0,0,0,0,0,0,23,14.2,15.3,2.0,3.2,6,FALSE,Matthew,Lowton,Lowton
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Phil,Bardsley,Bardsley
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Charlie,Taylor,Taylor
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kevin,Long,Long
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ben,Gibson,Gibson
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Marcos,Alonso,Alonso
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Antonio,Rüdiger,Rüdiger
105,90,0,0,0,4,0,0,0,0,0,0,0,9,24.2,16.7,2.0,4.3,0,FALSE,César,Azpilicueta,Azpilicueta
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,David,Luiz Moreira Marinho,David Luiz
107,90,0,0,0,4,0,0,0,0,0,0,0,8,23.2,19.7,45.0,8.8,0,FALSE,Emerson,Palmieri dos Santos,Emerson
108,90,0,0,0,4,0,0,0,0,0,0,0,16,23.2,1.6,2.0,2.7,0,FALSE,Andreas,Christensen,Christensen
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Davide,Zappacosta,Zappacosta
122,90,0,0,1,0,0,0,0,0,0,0,2,34,30.4,16.1,2.0,4.9,8,FALSE,Aaron,Wan-Bissaka,Wan-Bissaka
123,90,0,0,1,0,0,0,0,0,0,0,0,20,15.4,0.5,2.0,1.8,6,FALSE,Patrick,van Aanholt,van Aanholt
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,James,Tomkins,Tomkins
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Mamadou,Sakho,Sakho
126,90,0,0,1,0,0,0,0,0,0,0,0,23,14.2,0.9,0.0,1.5,6,FALSE,Joel,Ward,Ward
127,90,0,0,1,0,0,0,0,0,0,0,0,20,7.6,0.1,36.0,4.4,6,FALSE,Scott,Dann,Dann
128,90,0,0,1,0,0,0,0,0,0,0,0,24,25.8,0.0,0.0,2.6,6,FALSE,Martin,Kelly,Kelly
141,90,0,0,1,0,0,0,0,0,0,0,0,17,6.4,16.5,22.0,4.5,6,FALSE,Lucas,Digne,Digne
142,90,0,0,1,0,0,0,0,0,0,0,3,32,19.4,0.8,0.0,2.0,9,FALSE,Yerry,Mina,Mina
143,90,0,0,1,0,0,0,0,0,0,0,2,26,24.4,0.5,0.0,2.5,8,FALSE,Michael,Keane,Keane
144,90,0,0,1,0,0,0,0,0,0,0,0,20,20.6,3.3,19.0,4.3,6,FALSE,Seamus,Coleman,Coleman
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Leighton,Baines,Baines
159,90,0,0,1,0,0,0,0,0,0,0,3,32,21.4,16.0,9.0,4.6,9,FALSE,Ricardo Domingos,Barbosa Pereira,Pereira
160,90,0,0,1,0,0,0,0,0,0,0,0,29,34.8,10.8,8.0,5.4,6,FALSE,Harry,Maguire,Maguire
161,90,0,0,1,0,0,0,0,0,0,0,0,23,5.4,16.8,9.0,3.1,6,FALSE,Benjamin,Chilwell,Chilwell
162,90,0,0,1,0,0,0,0,0,0,0,1,30,27.4,0.3,9.0,3.7,7,FALSE,Jonny,Evans,Evans
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Christian,Fuchs,Fuchs
164,90,0,0,1,0,0,0,0,0,0,0,0,29,20.4,0.5,2.0,2.3,6,FALSE,Çaglar,Söyüncü,Söyüncü
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Wes,Morgan,Morgan
181,90,0,0,0,1,0,0,0,0,0,0,0,15,12.4,24.7,7.0,4.4,2,FALSE,Andrew,Robertson,Robertson
182,90,0,1,0,1,0,0,0,0,0,0,0,24,35.6,36.3,12.0,8.4,5,FALSE,Trent,Alexander-Arnold,Alexander-Arnold
183,90,1,0,0,1,0,0,0,0,0,0,0,27,52.4,0.8,21.0,7.4,8,FALSE,Virgil,van Dijk,van Dijk
184,90,0,0,0,1,0,0,0,0,0,0,0,10,14.0,11.8,0.0,2.6,2,FALSE,Joseph,Gomez,Gomez
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Joel,Matip,Matip
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Dejan,Lovren,Lovren
202,90,0,0,1,0,0,0,0,0,0,0,0,26,19.2,0.9,0.0,2.0,6,FALSE,Aymeric,Laporte,Laporte
203,90,0,1,1,0,0,0,0,1,0,0,0,33,27.4,23.3,20.0,7.1,8,FALSE,Kyle,Walker,Walker
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Benjamin,Mendy,Mendy
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Fabian,Delph,Delph
206,90,0,0,1,0,0,0,0,0,0,0,0,26,17.8,25.0,1.0,4.4,6,FALSE,Oleksandr,Zinchenko,Zinchenko
207,90,0,0,1,0,0,0,0,0,0,0,0,33,18.8,0.8,0.0,2.0,6,FALSE,John,Stones,Stones
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Nicolás,Otamendi,Otamendi
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Danilo Luiz,da Silva,Danilo
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Chris,Smalling,Smalling
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ashley,Young,Young
225,90,0,0,1,0,0,0,0,1,0,0,0,24,19.4,0.1,0.0,2.0,5,FALSE,Victor,Lindelöf,Lindelöf
226,90,0,0,1,0,0,0,0,0,0,0,0,27,14.6,3.0,2.0,2.0,6,FALSE,Luke,Shaw,Shaw
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Marcos,Rojo,Rojo
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Eric,Bailly,Bailly
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,José Diogo,Dalot Teixeira,Dalot
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Matteo,Darmian,Darmian
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Phil,Jones,Jones
251,90,0,0,0,1,0,0,0,0,0,0,0,14,10.6,32.5,0.0,4.3,2,FALSE,Matt,Ritchie,Ritchie
252,90,0,0,0,1,0,0,0,0,0,0,0,12,23.4,1.7,5.0,3.0,2,FALSE,Fabian,Schär,Schär
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,DeAndre,Yedlin,Yedlin
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Federico,Fernández,Fernández
255,90,0,0,0,1,0,0,0,0,0,0,0,24,26.6,0.9,0.0,2.8,2,FALSE,Paul,Dummett,Dummett
256,90,0,0,0,1,0,0,0,0,0,0,0,10,8.6,11.1,2.0,2.2,2,FALSE,Javier,Manquillo,Manquillo
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Florian,Lejeune,Lejeune
258,90,0,0,0,1,0,0,0,0,0,0,0,13,19.6,0.4,0.0,2.0,2,FALSE,Jamaal,Lascelles,Lascelles
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ciaran,Clark,Clark
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Timm,Klose,Klose
273,90,0,0,0,4,0,0,0,0,0,0,0,18,23.8,0.1,7.0,3.1,0,FALSE,Ben,Godfrey,Godfrey
274,90,0,0,0,4,0,0,0,0,0,0,0,16,25.8,1.4,0.0,2.7,0,FALSE,Maximillian,Aarons,Aarons
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Christoph,Zimmermann,Zimmermann
276,90,0,0,0,4,0,0,0,0,0,0,0,15,24.2,25.1,0.0,4.9,0,FALSE,Jamal,Lewis,Lewis
277,90,0,0,0,4,1,0,0,0,0,0,0,2,8.6,0.0,0.0,0.9,-2,FALSE,Grant,Hanley,Hanley
291,90,0,0,0,1,0,0,0,0,0,0,0,11,10.2,3.1,2.0,1.5,2,FALSE,Enda,Stevens,Stevens
