id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,first_name,second_name,web_name,team
361,56,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.1,8.0,1.0,1,FALSE,Sebastian,Prödl,Prödl,18
376,83,0,0,0,1,0,0,0,0,0,0,0,16,13.0,1.3,4.0,1.8,2,FALSE,Aaron,Cresswell,Cresswell,19
377,90,0,0,0,2,0,0,0,0,0,0,0,16,21.0,1.1,4.0,2.6,1,FALSE,Angelo,Ogbonna,Ogbonna,19
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Arthur,Masuaku,Masuaku,19
379,6,0,0,0,1,0,0,0,0,0,0,0,4,3.4,0.5,0.0,0.4,1,FALSE,Pablo,Zabaleta,Zabaleta,19
380,90,0,1,0,2,0,0,0,1,0,0,0,22,40.6,57.3,2.0,10.0,3,FALSE,Ryan,Fredericks,Fredericks,19
381,90,0,0,0,2,0,0,0,0,0,0,0,11,14.0,1.9,33.0,4.9,1,FALSE,Issa,Diop,Diop,19
382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Fabián,Balbuena,Balbuena,19
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Winston,Reid,Reid,19
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ben,Johnson,Johnson,19
401,22,0,0,0,0,0,0,0,0,0,0,0,4,11.6,0.3,0.0,1.2,1,FALSE,Matt,Doherty,Doherty,20
402,16,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.0,0.0,0.0,1,FALSE,Jonathan,Castro Otto,Jonny,20
403,90,0,0,1,0,0,0,0,0,0,0,0,24,26.0,0.1,0.0,2.6,6,FALSE,Conor,Coady,Coady,20
404,77,0,0,1,0,0,0,0,0,0,0,0,21,19.0,0.2,0.0,1.9,6,FALSE,Ryan,Bennett,Bennett,20
405,90,0,0,1,0,0,0,0,0,0,0,1,29,36.6,0.3,0.0,3.7,7,FALSE,Willy,Boly,Boly,20
406,73,0,0,1,0,0,0,0,0,0,0,0,19,9.0,0.3,6.0,1.5,6,FALSE,Rúben Gonçalo,Silva Nascimento Vinagre,Vinagre,20
407,12,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0.0,0.0,0.5,1,FALSE,Romain,Saïss,Saïss,20
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Max,Kilman,Kilman,20
423,90,0,0,1,0,0,0,0,0,0,0,0,20,13.4,3.2,6.0,2.3,6,FALSE,Chris,Basham,Basham,15
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,James,Justin,Justin,9
439,33,0,0,0,0,0,0,0,0,0,0,0,1,17.2,0.2,17.0,3.4,1,FALSE,Craig,Dawson,Dawson,18
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,José Ángel,Esmorís Tasende,Angeliño,11
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Phil,Jagielka,Jagielka,15
445,90,0,0,0,1,0,0,0,0,0,0,0,7,26.4,0.3,2.0,2.9,2,FALSE,Tyrone,Mings,Mings,2
